,species,block,street,trap,nummosquitos,wnvpresent,year,month,day,latitude,longitude
4658,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,30,0,2009,07,13,41.732984,-87.649642
4659,CULEX RESTUANS,89, S CARPENTER ST,T159,13,0,2009,07,13,41.732984,-87.649642
4660,CULEX PIPIENS,89, S CARPENTER ST,T159,1,0,2009,07,13,41.732984,-87.649642
4661,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,13,0,2009,07,13,41.723195000000004,-87.64997
4662,CULEX RESTUANS,10, S VINCENNES,T089,5,0,2009,07,13,41.723195000000004,-87.64997
4663,CULEX RESTUANS,10, S VINCENNES,T089,2,0,2009,07,13,41.723195000000004,-87.64997
4664,CULEX PIPIENS,10, S VINCENNES,T089,2,0,2009,07,13,41.723195000000004,-87.64997
4665,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,50,0,2009,07,13,41.662014,-87.72460799999999
4666,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,50,0,2009,07,13,41.662014,-87.72460799999999
4667,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,50,0,2009,07,13,41.662014,-87.72460799999999
4668,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,50,0,2009,07,13,41.662014,-87.72460799999999
4669,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,50,0,2009,07,13,41.662014,-87.72460799999999
4670,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,24,0,2009,07,13,41.662014,-87.72460799999999
4671,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,50,0,2009,07,13,41.662014,-87.72460799999999
4672,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,50,0,2009,07,13,41.662014,-87.72460799999999
4673,CULEX PIPIENS,42, W 127TH PL,T135,7,0,2009,07,13,41.662014,-87.72460799999999
4674,CULEX PIPIENS,42, W 127TH PL,T135,2,0,2009,07,13,41.662014,-87.72460799999999
4675,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,18,0,2009,07,13,41.682587,-87.707973
4676,CULEX RESTUANS,35, W 116TH ST,T158,9,0,2009,07,13,41.682587,-87.707973
4677,CULEX PIPIENS,35, W 116TH ST,T158,3,0,2009,07,13,41.682587,-87.707973
4678,CULEX RESTUANS,11, S CALIFORNIA,T047,6,0,2009,07,13,41.868142,-87.696269
4679,CULEX PIPIENS,11, S CALIFORNIA,T047,1,0,2009,07,13,41.868142,-87.696269
4680,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,38,0,2009,07,13,41.903002,-87.68826700000001
4681,CULEX RESTUANS,11, S ARTESIAN AVE,T160,5,0,2009,07,13,41.903002,-87.68826700000001
4682,CULEX PIPIENS,11, S ARTESIAN AVE,T160,1,0,2009,07,13,41.903002,-87.68826700000001
4683,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,50,0,2009,07,13,41.673408,-87.599862
4684,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,50,0,2009,07,13,41.673408,-87.599862
4685,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,48,0,2009,07,13,41.673408,-87.599862
4686,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,50,0,2009,07,13,41.673408,-87.599862
4687,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,50,0,2009,07,13,41.673408,-87.599862
4688,CULEX RESTUANS,12, S DOTY AVE,T115,19,0,2009,07,13,41.673408,-87.599862
4689,CULEX PIPIENS,12, S DOTY AVE,T115,2,0,2009,07,13,41.673408,-87.599862
4690,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,10,0,2009,07,13,41.726465000000005,-87.585413
4691,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,9,0,2009,07,13,41.726465000000005,-87.585413
4692,CULEX TERRITANS,10, S STONY ISLAND AVE,T138,1,0,2009,07,13,41.726465000000005,-87.585413
4693,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,20,0,2009,07,13,41.678618,-87.559308
4694,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,36,0,2009,07,13,41.678618,-87.559308
4695,CULEX RESTUANS,13, S TORRENCE AVE,T200,5,0,2009,07,13,41.678618,-87.559308
4696,CULEX PIPIENS,13, S TORRENCE AVE,T200,2,0,2009,07,13,41.678618,-87.559308
4697,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,19,0,2009,07,13,41.740641,-87.546587
4698,CULEX RESTUANS,13, S BRANDON,T209,3,0,2009,07,13,41.740641,-87.546587
4699,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,45,0,2009,07,13,41.680946,-87.535198
4700,CULEX RESTUANS,37, E 118TH ST,T212,13,0,2009,07,13,41.680946,-87.535198
4701,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,31,0,2009,07,13,41.750498,-87.605294
4702,CULEX RESTUANS,10, S COTTAGE GROVE,T102,2,0,2009,07,13,41.750498,-87.605294
4703,CULEX PIPIENS,10, S COTTAGE GROVE,T102,1,0,2009,07,13,41.750498,-87.605294
4704,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,21,0,2009,07,13,41.659112,-87.53869300000001
4705,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,2,0,2009,07,13,41.659112,-87.53869300000001
4706,CULEX RESTUANS,40, E 130TH ST,T221,2,0,2009,07,13,41.659112,-87.53869300000001
4707,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,10,0,2009,07,13,41.974689,-87.890615
4708,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,10,0,2009,07,13,41.974689,-87.890615
4709,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,11,0,2009,07,13,41.974689,-87.890615
4710,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,3,0,2009,07,13,41.974689,-87.890615
4711,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,50,0,2009,07,13,41.974689,-87.890615
4712,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,9,0,2009,07,13,41.974689,-87.890615
4713,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,3,0,2009,07,13,41.974689,-87.890615
4714,CULEX RESTUANS,10, W OHARE AIRPORT,T900,2,0,2009,07,13,41.974689,-87.890615
4715,CULEX RESTUANS,10, W OHARE AIRPORT,T900,14,0,2009,07,13,41.974689,-87.890615
4716,CULEX RESTUANS,10, W OHARE AIRPORT,T900,11,0,2009,07,13,41.974689,-87.890615
4717,CULEX RESTUANS,10, W OHARE AIRPORT,T900,4,0,2009,07,13,41.974689,-87.890615
4718,CULEX RESTUANS,10, W OHARE AIRPORT,T900,50,0,2009,07,13,41.974689,-87.890615
4719,CULEX RESTUANS,10, W OHARE AIRPORT,T900,7,0,2009,07,13,41.974689,-87.890615
4720,CULEX PIPIENS,10, W OHARE AIRPORT,T900,4,0,2009,07,13,41.974689,-87.890615
4721,CULEX PIPIENS/RESTUANS,10, W OHARE,T903,10,0,2009,07,13,41.957799,-87.930995
4722,CULEX RESTUANS,10, W OHARE,T903,10,0,2009,07,13,41.957799,-87.930995
4723,CULEX PIPIENS,10, W OHARE,T903,4,0,2009,07,13,41.957799,-87.930995
4724,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,46,0,2009,07,17,41.95469,-87.800991
4725,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,50,0,2009,07,17,41.95469,-87.800991
4726,CULEX RESTUANS,41, N OAK PARK AVE,T002,14,0,2009,07,17,41.95469,-87.800991
4727,CULEX PIPIENS,41, N OAK PARK AVE,T002,3,0,2009,07,17,41.95469,-87.800991
4728,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,9,0,2009,07,17,41.891118,-87.65449100000001
4729,CULEX RESTUANS,25, W GRAND AVE,T046,9,0,2009,07,17,41.891118,-87.65449100000001
4730,CULEX PIPIENS,25, W GRAND AVE,T046,1,0,2009,07,17,41.891118,-87.65449100000001
4731,CULEX SALINARIUS,25, W GRAND AVE,T046,1,0,2009,07,17,41.891118,-87.65449100000001
4732,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,26,0,2009,07,17,41.867108,-87.654224
4733,CULEX RESTUANS,11, W ROOSEVELT,T048,11,0,2009,07,17,41.867108,-87.654224
4734,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,1,0,2009,07,17,41.896282,-87.655232
4735,CULEX RESTUANS,11, W CHICAGO,T049,2,0,2009,07,17,41.896282,-87.655232
4736,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,3,0,2009,07,17,41.921965,-87.632085
4737,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,6,0,2009,07,17,41.921965,-87.632085
4738,CULEX RESTUANS,22, N CANNON DR,T054,2,0,2009,07,17,41.921965,-87.632085
4739,CULEX RESTUANS,22, N CANNON DR,T054,9,0,2009,07,17,41.921965,-87.632085
4740,CULEX PIPIENS,22, N CANNON DR,T054,4,0,2009,07,17,41.921965,-87.632085
4741,CULEX SALINARIUS,22, N CANNON DR,T054,1,0,2009,07,17,41.921965,-87.632085
4742,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,4,0,2009,07,17,41.720848,-87.666014
4743,CULEX RESTUANS,17, W 95TH ST,T094,4,0,2009,07,17,41.720848,-87.666014
4744,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,10,0,2009,07,17,42.01743,-87.68776899999999
4745,CULEX RESTUANS,75, N OAKLEY AVE,T148,7,0,2009,07,17,42.01743,-87.68776899999999
4746,CULEX PIPIENS,75, N OAKLEY AVE,T148,2,0,2009,07,17,42.01743,-87.68776899999999
4747,CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,3,0,2009,07,17,41.907645,-87.760886
4748,CULEX RESTUANS,15, N LONG AVE,T153,4,0,2009,07,17,41.907645,-87.760886
4749,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,10,0,2009,07,17,41.732984,-87.649642
4750,CULEX RESTUANS,89, S CARPENTER ST,T159,18,0,2009,07,17,41.732984,-87.649642
4751,CULEX PIPIENS,89, S CARPENTER ST,T159,4,0,2009,07,17,41.732984,-87.649642
4752,CULEX SALINARIUS,89, S CARPENTER ST,T159,1,0,2009,07,17,41.732984,-87.649642
4753,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,29,0,2009,07,17,41.944869,-87.832763
4754,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,3,0,2009,07,17,41.944869,-87.832763
4755,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,14,0,2009,07,17,42.011601,-87.81150600000001
4756,CULEX RESTUANS,72, N OKETO AVE,T016,1,0,2009,07,17,42.011601,-87.81150600000001
4757,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,1,0,2009,07,17,41.986921,-87.689778
4758,CULEX RESTUANS,58, N WESTERN AVE,T028,37,0,2009,07,17,41.986921,-87.689778
4759,CULEX PIPIENS,58, N WESTERN AVE,T028,1,0,2009,07,17,41.986921,-87.689778
4760,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,50,0,2009,07,17,41.801497999999995,-87.763416
4761,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,17,0,2009,07,17,41.801497999999995,-87.763416
4762,CULEX RESTUANS,50, S CENTRAL AVE,T031,31,0,2009,07,17,41.801497999999995,-87.763416
4763,CULEX PIPIENS,50, S CENTRAL AVE,T031,4,0,2009,07,17,41.801497999999995,-87.763416
4764,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,2,0,2009,07,17,41.723195000000004,-87.64997
4765,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,23,0,2009,07,17,41.868077,-87.666901
4766,CULEX RESTUANS,11, S ASHLAND AVE,T090,37,0,2009,07,17,41.868077,-87.666901
4767,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,50,0,2009,07,17,41.662014,-87.72460799999999
4768,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,44,0,2009,07,17,41.662014,-87.72460799999999
4769,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,19,0,2009,07,17,41.662014,-87.72460799999999
4770,CULEX RESTUANS,42, W 127TH PL,T135,35,0,2009,07,17,41.662014,-87.72460799999999
4771,CULEX PIPIENS,42, W 127TH PL,T135,2,0,2009,07,17,41.662014,-87.72460799999999
4772,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,1,0,2009,07,17,41.878114000000004,-87.629798
4773,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,4,0,2009,07,17,41.916265,-87.800515
4774,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,7,0,2009,07,17,41.846075,-87.716277
4775,CULEX RESTUANS,25, S MILLARD AVE,T152,3,0,2009,07,17,41.846075,-87.716277
4776,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,47,0,2009,07,17,41.682587,-87.707973
4777,CULEX RESTUANS,35, W 116TH ST,T158,4,0,2009,07,17,41.682587,-87.707973
4778,CULEX PIPIENS,35, W 116TH ST,T158,3,0,2009,07,17,41.682587,-87.707973
4779,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,30,0,2009,07,17,41.948167,-87.730698
4780,CULEX RESTUANS,37, N KEDVALE AVE,T218,7,0,2009,07,17,41.948167,-87.730698
4781,CULEX PIPIENS,37, N KEDVALE AVE,T218,3,0,2009,07,17,41.948167,-87.730698
4782,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,31,0,2009,07,17,41.963976,-87.69181
4783,CULEX RESTUANS,45, N CAMPBELL AVE,T220,25,0,2009,07,17,41.963976,-87.69181
4784,CULEX PIPIENS,45, N CAMPBELL AVE,T220,2,0,2009,07,17,41.963976,-87.69181
4785,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,1,0,2009,07,17,41.964242,-87.757639
4786,CULEX RESTUANS,46, N MILWAUKEE AVE,T003,2,0,2009,07,17,41.964242,-87.757639
4787,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,31,0,2009,07,17,42.008314,-87.77792099999999
4788,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,26,0,2009,07,17,42.008314,-87.77792099999999
4789,CULEX RESTUANS,70, N MOSELL AVE,T008,6,0,2009,07,17,42.008314,-87.77792099999999
4790,CULEX PIPIENS,70, N MOSELL AVE,T008,1,0,2009,07,17,42.008314,-87.77792099999999
4791,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,6,0,2009,07,17,41.991429,-87.747113
4792,CULEX RESTUANS,61, N LEMONT AVE,T012,1,0,2009,07,17,41.991429,-87.747113
4793,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,2,0,2009,07,17,41.857402,-87.694991
4794,CULEX RESTUANS,30, W 18TH ST,T043,1,0,2009,07,17,41.857402,-87.694991
4795,CULEX PIPIENS,30, W 18TH ST,T043,2,0,2009,07,17,41.857402,-87.694991
4796,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,5,0,2009,07,17,41.868142,-87.696269
4797,CULEX RESTUANS,11, S CALIFORNIA,T047,5,0,2009,07,17,41.868142,-87.696269
4798,CULEX PIPIENS,11, S CALIFORNIA,T047,2,0,2009,07,17,41.868142,-87.696269
4799,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,1,0,2009,07,17,42.010412,-87.66214000000001
4800,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,6,0,2009,07,17,41.899229999999996,-87.716788
4801,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,1,0,2009,07,17,41.899229999999996,-87.716788
4802,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,14,0,2009,07,17,41.94016,-87.794896
4803,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,20,0,2009,07,17,41.903002,-87.68826700000001
4804,CULEX RESTUANS,11, S ARTESIAN AVE,T160,21,0,2009,07,17,41.903002,-87.68826700000001
4805,CULEX PIPIENS,11, S ARTESIAN AVE,T160,1,0,2009,07,17,41.903002,-87.68826700000001
4806,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,47,0,2009,07,17,41.704336,-87.70373599999999
4807,CULEX RESTUANS,33, W 104TH ST,T095,2,0,2009,07,17,41.704336,-87.70373599999999
4808,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,3,0,2009,07,17,41.911823999999996,-87.726737
4809,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,2,0,2009,07,17,41.801179,-87.679447
4810,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,5,0,2009,07,17,41.800737,-87.71188000000001
4811,CULEX RESTUANS,35, W 51ST ST,T062,4,0,2009,07,17,41.800737,-87.71188000000001
4812,CULEX RESTUANS,52, W 63RD ST,T065,1,0,2009,07,17,41.778296999999995,-87.752411
4813,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,10,0,2009,07,17,41.77166,-87.703047
4814,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,1,0,2009,07,17,41.768388,-87.678649
4815,CULEX RESTUANS,22, W 69TH ST,T069,1,0,2009,07,17,41.768388,-87.678649
4816,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,11,0,2009,07,17,41.773215,-87.60088
4817,CULEX RESTUANS,10, E 67TH ST,T073,4,0,2009,07,17,41.773215,-87.60088
4818,CULEX PIPIENS,10, E 67TH ST,T073,1,0,2009,07,17,41.773215,-87.60088
4819,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,14,0,2009,07,17,41.822536,-87.66634300000001
4820,CULEX RESTUANS,39, S ASHLAND AVE,T074,2,0,2009,07,17,41.822536,-87.66634300000001
4821,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,1,0,2009,07,17,41.766202,-87.562889
4822,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,3,0,2009,07,17,41.754676,-87.612922
4823,CULEX RESTUANS,77, S EBERHART AVE,T080,4,0,2009,07,17,41.754676,-87.612922
4824,CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,3,0,2009,07,17,41.821582,-87.62779599999999
4825,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,7,0,2009,07,17,41.803422999999995,-87.642984
4826,CULEX RESTUANS,50, S UNION AVE,T082,2,0,2009,07,17,41.803422999999995,-87.642984
4827,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,2,0,2009,07,17,41.754292,-87.590773
4828,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,4,0,2009,07,17,41.798697,-87.736812
4829,CULEX RESTUANS,52, S KOLMAR,T114,1,0,2009,07,17,41.798697,-87.736812
4830,CULEX PIPIENS,52, S KOLMAR,T114,1,0,2009,07,17,41.798697,-87.736812
4831,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,4,0,2009,07,17,41.776156,-87.778927
4832,CULEX RESTUANS,63, W 64TH ST,T155,1,0,2009,07,17,41.776156,-87.778927
4833,CULEX RESTUANS,37, S PULASKI RD,T063,2,0,2009,07,17,41.82561,-87.726549
4834,CULEX PIPIENS,37, S PULASKI RD,T063,1,0,2009,07,17,41.82561,-87.726549
4835,CULEX SALINARIUS,37, S PULASKI RD,T063,1,0,2009,07,17,41.82561,-87.726549
4836,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,3,0,2009,07,17,41.673408,-87.599862
4837,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,17,0,2009,07,17,41.726465000000005,-87.585413
4838,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,6,0,2009,07,17,41.726465000000005,-87.585413
4839,CULEX PIPIENS,10, S STONY ISLAND AVE,T138,1,0,2009,07,17,41.726465000000005,-87.585413
4840,CULEX RESTUANS,13, S TORRENCE AVE,T200,1,0,2009,07,17,41.678618,-87.559308
4841,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,1,0,2009,07,17,41.740641,-87.546587
4842,CULEX RESTUANS,13, S BRANDON,T209,4,0,2009,07,17,41.740641,-87.546587
4843,CULEX PIPIENS,13, S BRANDON,T209,1,0,2009,07,17,41.740641,-87.546587
4844,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,17,0,2009,07,17,41.680946,-87.535198
4845,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,47,0,2009,07,17,41.680946,-87.535198
4846,CULEX RESTUANS,37, E 118TH ST,T212,27,0,2009,07,17,41.680946,-87.535198
4847,CULEX PIPIENS,37, E 118TH ST,T212,5,0,2009,07,17,41.680946,-87.535198
4848,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,2,0,2009,07,17,41.704572,-87.56566600000001
4849,CULEX RESTUANS,24, E 105TH ST,T128,1,0,2009,07,17,41.704572,-87.56566600000001
4850,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,25,0,2009,07,17,41.750498,-87.605294
4851,CULEX RESTUANS,10, S COTTAGE GROVE,T102,4,0,2009,07,17,41.750498,-87.605294
4852,CULEX PIPIENS,10, S COTTAGE GROVE,T102,1,0,2009,07,17,41.750498,-87.605294
4853,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,12,0,2009,07,17,41.659112,-87.53869300000001
4854,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,50,0,2009,07,17,41.659112,-87.53869300000001
4855,CULEX RESTUANS,40, E 130TH ST,T221,6,0,2009,07,17,41.659112,-87.53869300000001
4856,CULEX PIPIENS,40, E 130TH ST,T221,3,0,2009,07,17,41.659112,-87.53869300000001
4857,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,50,0,2009,07,17,41.992478000000006,-87.862995
4858,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,50,0,2009,07,17,41.992478000000006,-87.862995
4859,CULEX RESTUANS,91, W HIGGINS RD,T009,10,0,2009,07,17,41.992478000000006,-87.862995
4860,CULEX PIPIENS,91, W HIGGINS RD,T009,2,0,2009,07,17,41.992478000000006,-87.862995
4861,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,36,0,2009,07,17,41.974689,-87.890615
4862,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,17,0,2009,07,17,41.974689,-87.890615
4863,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,47,0,2009,07,17,41.974689,-87.890615
4864,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,50,0,2009,07,17,41.974689,-87.890615
4865,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,50,0,2009,07,17,41.974689,-87.890615
4866,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,2,0,2009,07,17,41.974689,-87.890615
4867,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,42,0,2009,07,17,41.974689,-87.890615
4868,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,2,0,2009,07,17,41.974689,-87.890615
4869,CULEX RESTUANS,10, W OHARE AIRPORT,T900,3,0,2009,07,17,41.974689,-87.890615
4870,CULEX RESTUANS,10, W OHARE AIRPORT,T900,16,0,2009,07,17,41.974689,-87.890615
4871,CULEX RESTUANS,10, W OHARE AIRPORT,T900,2,0,2009,07,17,41.974689,-87.890615
4872,CULEX RESTUANS,10, W OHARE AIRPORT,T900,18,0,2009,07,17,41.974689,-87.890615
4873,CULEX RESTUANS,10, W OHARE AIRPORT,T900,15,0,2009,07,17,41.974689,-87.890615
4874,CULEX PIPIENS,10, W OHARE AIRPORT,T900,5,0,2009,07,17,41.974689,-87.890615
4875,CULEX PIPIENS/RESTUANS,10, W OHARE,T903,27,0,2009,07,17,41.957799,-87.930995
4876,CULEX RESTUANS,10, W OHARE,T903,1,0,2009,07,17,41.957799,-87.930995
4877,CULEX RESTUANS,10, W OHARE,T903,5,0,2009,07,17,41.957799,-87.930995
4878,CULEX PIPIENS,10, W OHARE,T903,1,0,2009,07,17,41.957799,-87.930995
4879,CULEX PIPIENS,10, W OHARE,T903,1,0,2009,07,17,41.957799,-87.930995
4880,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,14,0,2009,07,17,41.925197999999995,-87.746381
4881,CULEX RESTUANS,48, W MONTANA ST,T222,1,0,2009,07,17,41.925197999999995,-87.746381
4882,CULEX PIPIENS,48, W MONTANA ST,T222,1,0,2009,07,17,41.925197999999995,-87.746381
4883,CULEX PIPIENS,51, N MONT CLARE AVE,T223,1,0,2009,07,17,41.973845000000004,-87.805059
4884,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,38,0,2009,07,17,41.743402,-87.731435
4885,CULEX RESTUANS,82, S KOSTNER AVE,T225,13,0,2009,07,17,41.743402,-87.731435
4886,CULEX PIPIENS,82, S KOSTNER AVE,T225,4,0,2009,07,17,41.743402,-87.731435
4887,CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,3,0,2009,07,17,41.728495,-87.60096300000001
4888,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,50,0,2009,07,24,41.95469,-87.800991
4889,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,25,0,2009,07,24,41.95469,-87.800991
4890,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,50,1,2009,07,24,41.95469,-87.800991
4891,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,50,0,2009,07,24,41.95469,-87.800991
4892,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,40,0,2009,07,24,41.95469,-87.800991
4893,CULEX RESTUANS,41, N OAK PARK AVE,T002,18,0,2009,07,24,41.95469,-87.800991
4894,CULEX PIPIENS,41, N OAK PARK AVE,T002,4,0,2009,07,24,41.95469,-87.800991
4895,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,1,0,2009,07,24,41.891118,-87.65449100000001
4896,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,36,0,2009,07,24,41.867108,-87.654224
4897,CULEX RESTUANS,11, W ROOSEVELT,T048,50,0,2009,07,24,41.867108,-87.654224
4898,CULEX RESTUANS,11, W ROOSEVELT,T048,14,0,2009,07,24,41.867108,-87.654224
4899,CULEX PIPIENS,11, W ROOSEVELT,T048,2,0,2009,07,24,41.867108,-87.654224
4900,CULEX SALINARIUS,11, W ROOSEVELT,T048,2,0,2009,07,24,41.867108,-87.654224
4901,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,2,0,2009,07,24,41.921965,-87.632085
4902,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,17,0,2009,07,24,41.921965,-87.632085
4903,CULEX RESTUANS,22, N CANNON DR,T054,8,0,2009,07,24,41.921965,-87.632085
4904,CULEX RESTUANS,22, N CANNON DR,T054,11,0,2009,07,24,41.921965,-87.632085
4905,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,22,0,2009,07,24,42.01743,-87.68776899999999
4906,CULEX RESTUANS,75, N OAKLEY AVE,T148,2,0,2009,07,24,42.01743,-87.68776899999999
4907,CULEX PIPIENS,75, N OAKLEY AVE,T148,1,0,2009,07,24,42.01743,-87.68776899999999
4908,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,31,0,2009,07,24,41.944869,-87.832763
4909,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,7,0,2009,07,24,41.944869,-87.832763
