,species,block,street,trap,nummosquitos,wnvpresent,year,month,day,latitude,longitude
6105,CULEX RESTUANS,10, W OHARE AIRPORT,T900,8,0,2011,06,10,41,-87
6106,CULEX RESTUANS,10, W OHARE AIRPORT,T900,50,0,2011,06,10,41,-87
6107,CULEX RESTUANS,10, W OHARE AIRPORT,T900,9,0,2011,06,10,41,-87
6108,CULEX RESTUANS,10, W OHARE AIRPORT,T900,49,0,2011,06,10,41,-87
6109,CULEX RESTUANS,10, W OHARE AIRPORT,T900,36,0,2011,06,10,41,-87
6110,CULEX RESTUANS,10, W OHARE AIRPORT,T900,50,0,2011,06,10,41,-87
6111,CULEX RESTUANS,10, W OHARE AIRPORT,T900,1,0,2011,06,10,41,-87
6112,CULEX RESTUANS,10, W OHARE AIRPORT,T900,21,0,2011,06,10,41,-87
6113,CULEX PIPIENS,10, W OHARE AIRPORT,T900,4,0,2011,06,10,41,-87
6114,CULEX PIPIENS,10, W OHARE AIRPORT,T900,3,0,2011,06,10,41,-87
6115,CULEX SALINARIUS,10, W OHARE AIRPORT,T900,4,0,2011,06,10,41,-87
6116,CULEX TERRITANS,10, W OHARE AIRPORT,T900,1,0,2011,06,10,41,-87
6117,CULEX PIPIENS,10, W OHARE,T903,1,0,2011,06,10,41,-87
6118,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,2,0,2011,06,10,41,-87
6119,CULEX RESTUANS,13, N LARAMIE AVE,T230,4,0,2011,06,10,41,-87
6120,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,6,0,2011,06,10,41,-87
6121,CULEX RESTUANS,17, N ASHLAND AVE,T232,5,0,2011,06,10,41,-87
6122,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,14,0,2011,06,17,41,-87
6123,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,2,0,2011,06,17,41,-87
6124,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,6,0,2011,06,17,41,-87
6125,CULEX RESTUANS,11, W ROOSEVELT,T048,7,0,2011,06,17,41,-87
6126,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,15,0,2011,06,17,41,-87
6127,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,5,0,2011,06,17,41,-87
6128,CULEX RESTUANS,22, N CANNON DR,T054,8,0,2011,06,17,41,-87
6129,CULEX RESTUANS,17, W 95TH ST,T094,2,0,2011,06,17,41,-87
6130,CULEX RESTUANS,75, N OAKLEY AVE,T148,2,0,2011,06,17,42,-87
6131,CULEX RESTUANS,89, S CARPENTER ST,T159,7,0,2011,06,17,41,-87
6132,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,2,0,2011,06,17,41,-87
6133,CULEX RESTUANS,58, N WESTERN AVE,T028,9,0,2011,06,17,41,-87
6134,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,3,0,2011,06,17,41,-87
6135,CULEX RESTUANS,50, S CENTRAL AVE,T031,9,0,2011,06,17,41,-87
6136,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,2,0,2011,06,17,41,-87
6137,CULEX RESTUANS,11, S ASHLAND AVE,T090,8,0,2011,06,17,41,-87
6138,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,33,0,2011,06,17,41,-87
6139,CULEX RESTUANS,42, W 127TH PL,T135,34,0,2011,06,17,41,-87
6140,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,2,0,2011,06,17,41,-87
6141,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,2,0,2011,06,17,41,-87
6142,CULEX RESTUANS,28, N FRANCISCO AVE,T147,3,0,2011,06,17,41,-87
6143,CULEX SALINARIUS,28, N FRANCISCO AVE,T147,1,0,2011,06,17,41,-87
6144,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,23,0,2011,06,17,41,-87
6145,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,4,0,2011,06,17,41,-87
6146,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,1,0,2011,06,17,41,-87
6147,CULEX RESTUANS,25, S MILLARD AVE,T152,1,0,2011,06,17,41,-87
6148,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,15,0,2011,06,17,41,-87
6149,CULEX RESTUANS,37, N KEDVALE AVE,T218,2,0,2011,06,17,41,-87
6150,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,2,0,2011,06,17,41,-87
6151,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,3,0,2011,06,17,41,-87
6152,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,11,0,2011,06,17,42,-87
6153,CULEX RESTUANS,70, N MOSELL AVE,T008,43,0,2011,06,17,42,-87
6154,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,16,0,2011,06,17,41,-87
6155,CULEX RESTUANS,11, S CALIFORNIA,T047,21,0,2011,06,17,41,-87
6156,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,4,0,2011,06,17,41,-87
6157,CULEX RESTUANS,61, W FULLERTON AVE,T013,1,0,2011,06,17,41,-87
6158,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,1,0,2011,06,17,41,-87
6159,CULEX RESTUANS,33, N RUTHERFORD AVE,T144,7,0,2011,06,17,41,-87
6160,CULEX RESTUANS,60, W MONTROSE DR,T017,3,0,2011,06,17,41,-87
6161,CULEX RESTUANS,33, W 104TH ST,T095,4,0,2011,06,17,41,-87
6162,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,4,0,2011,06,17,41,-87
6163,CULEX RESTUANS,17, N PULASKI RD,T039,2,0,2011,06,17,41,-87
6164,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,6,0,2011,06,17,41,-87
6165,CULEX RESTUANS,22, W 51ST ST,T061,2,0,2011,06,17,41,-87
6166,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,7,0,2011,06,17,41,-87
6167,CULEX RESTUANS,67, S KEDZIE AVE,T066,3,0,2011,06,17,41,-87
6168,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,1,0,2011,06,17,41,-87
6169,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,2,0,2011,06,17,41,-87
6170,CULEX RESTUANS,10, E 67TH ST,T073,2,0,2011,06,17,41,-87
6171,CULEX RESTUANS,39, S ASHLAND AVE,T074,3,0,2011,06,17,41,-87
6172,CULEX RESTUANS,71, S SOUTH SHORE DR,T079,1,0,2011,06,17,41,-87
6173,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,3,0,2011,06,17,41,-87
6174,CULEX RESTUANS,77, S EBERHART AVE,T080,1,0,2011,06,17,41,-87
6175,CULEX RESTUANS,50, S UNION AVE,T082,1,0,2011,06,17,41,-87
6176,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,19,0,2011,06,17,41,-87
6177,CULEX RESTUANS,52, S KOLMAR,T114,41,0,2011,06,17,41,-87
6178,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,1,0,2011,06,17,41,-87
6179,CULEX RESTUANS,37, S PULASKI RD,T063,15,0,2011,06,17,41,-87
6180,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,7,0,2011,06,17,41,-87
6181,CULEX RESTUANS,12, S DOTY AVE,T115,31,0,2011,06,17,41,-87
6182,CULEX PIPIENS,12, S DOTY AVE,T115,1,0,2011,06,17,41,-87
6183,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,3,0,2011,06,17,41,-87
6184,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,2,0,2011,06,17,41,-87
6185,CULEX RESTUANS,13, S TORRENCE AVE,T200,4,0,2011,06,17,41,-87
6186,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,2,0,2011,06,17,41,-87
6187,CULEX RESTUANS,37, E 118TH ST,T212,9,0,2011,06,17,41,-87
6188,CULEX TERRITANS,37, E 118TH ST,T212,1,0,2011,06,17,41,-87
6189,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,1,0,2011,06,17,41,-87
6190,CULEX RESTUANS,24, E 105TH ST,T128,3,0,2011,06,17,41,-87
6191,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,5,0,2011,06,17,41,-87
6192,CULEX RESTUANS,58, N PULASKI RD,T027,24,0,2011,06,17,41,-87
6193,CULEX TERRITANS,58, N PULASKI RD,T027,1,0,2011,06,17,41,-87
6194,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,2,0,2011,06,17,41,-87
6195,CULEX RESTUANS,40, E 130TH ST,T221,1,0,2011,06,17,41,-87
6196,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,9,0,2011,06,17,41,-87
6197,CULEX RESTUANS,91, W HIGGINS RD,T009,4,0,2011,06,17,41,-87
6198,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,10,0,2011,06,17,41,-87
6199,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,6,0,2011,06,17,41,-87
6200,CULEX RESTUANS,10, W OHARE AIRPORT,T900,1,0,2011,06,17,41,-87
6201,CULEX RESTUANS,10, W OHARE AIRPORT,T900,5,0,2011,06,17,41,-87
6202,CULEX RESTUANS,10, W OHARE AIRPORT,T900,27,0,2011,06,17,41,-87
6203,CULEX RESTUANS,10, W OHARE AIRPORT,T900,3,0,2011,06,17,41,-87
6204,CULEX RESTUANS,10, W OHARE AIRPORT,T900,22,0,2011,06,17,41,-87
6205,CULEX RESTUANS,10, W OHARE AIRPORT,T900,6,0,2011,06,17,41,-87
6206,CULEX RESTUANS,10, W OHARE AIRPORT,T900,2,0,2011,06,17,41,-87
6207,CULEX RESTUANS,10, W OHARE AIRPORT,T900,50,0,2011,06,17,41,-87
6208,CULEX PIPIENS,10, W OHARE AIRPORT,T900,4,0,2011,06,17,41,-87
6209,CULEX SALINARIUS,10, W OHARE AIRPORT,T900,4,0,2011,06,17,41,-87
6210,CULEX SALINARIUS,10, W OHARE AIRPORT,T900,21,0,2011,06,17,41,-87
6211,CULEX SALINARIUS,10, W OHARE AIRPORT,T900,1,0,2011,06,17,41,-87
6212,CULEX PIPIENS/RESTUANS,10, W OHARE,T903,2,0,2011,06,17,41,-87
6213,CULEX RESTUANS,10, W OHARE,T903,13,0,2011,06,17,41,-87
6214,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,2,0,2011,06,17,41,-87
6215,CULEX RESTUANS,48, W MONTANA ST,T222,2,0,2011,06,17,41,-87
6216,CULEX RESTUANS,51, N MONT CLARE AVE,T223,33,0,2011,06,17,41,-87
6217,CULEX RESTUANS,82, S KOSTNER AVE,T225,1,0,2011,06,17,41,-87
6218,CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,2,0,2011,06,17,41,-87
6219,CULEX RESTUANS,17, W ADDISON ST,T224,5,0,2011,06,17,41,-87
6220,CULEX RESTUANS,90, W GARFIELD BLVD,T226,3,0,2011,06,17,41,-87
6221,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,16,0,2011,06,17,41,-87
6222,CULEX RESTUANS,13, N LARAMIE AVE,T230,10,0,2011,06,17,41,-87
6223,CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,1,0,2011,06,17,41,-87
6224,CULEX RESTUANS,51, W 72ND ST,T035,6,0,2011,06,17,41,-87
6225,CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,1,0,2011,06,17,41,-87
6226,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,4,0,2011,06,17,41,-87
6227,CULEX RESTUANS,17, N ASHLAND AVE,T232,2,0,2011,06,17,41,-87
6228,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,3,0,2011,06,17,41,-87
6229,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,4,0,2011,06,24,41,-87
6230,CULEX RESTUANS,41, N OAK PARK AVE,T002,5,0,2011,06,24,41,-87
6231,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,13,0,2011,06,24,41,-87
6232,CULEX RESTUANS,22, N CANNON DR,T054,31,0,2011,06,24,41,-87
6233,CULEX RESTUANS,22, N CANNON DR,T054,6,0,2011,06,24,41,-87
6234,CULEX TERRITANS,22, N CANNON DR,T054,1,0,2011,06,24,41,-87
6235,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,1,0,2011,06,24,41,-87
6236,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,8,0,2011,06,24,41,-87
6237,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,9,0,2011,06,24,41,-87
6238,CULEX SALINARIUS,36, N PITTSBURGH AVE,T011,1,0,2011,06,24,41,-87
6239,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,15,0,2011,06,24,41,-87
6240,CULEX RESTUANS,58, N WESTERN AVE,T028,19,0,2011,06,24,41,-87
6241,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,9,0,2011,06,24,41,-87
6242,CULEX RESTUANS,14, N HUMBOLDT DR,T033,9,0,2011,06,24,41,-87
6243,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,4,0,2011,06,24,41,-87
6244,CULEX RESTUANS,10, S VINCENNES,T089,1,0,2011,06,24,41,-87
6245,CULEX RESTUANS,42, W 127TH PL,T135,1,0,2011,06,24,41,-87
6246,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,1,0,2011,06,24,41,-87
6247,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,2,0,2011,06,24,41,-87
6248,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,4,0,2011,06,24,41,-87
6249,CULEX RESTUANS,25, S MILLARD AVE,T152,7,0,2011,06,24,41,-87
6250,CULEX RESTUANS,35, W 116TH ST,T158,2,0,2011,06,24,41,-87
6251,CULEX RESTUANS,37, N KEDVALE AVE,T218,3,0,2011,06,24,41,-87
6252,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,1,0,2011,06,24,41,-87
6253,CULEX RESTUANS,45, N CAMPBELL AVE,T220,7,0,2011,06,24,41,-87
6254,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,4,0,2011,06,24,41,-87
6255,CULEX RESTUANS,46, N MILWAUKEE AVE,T003,7,0,2011,06,24,41,-87
6256,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,2,0,2011,06,24,42,-87
6257,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,50,0,2011,06,24,42,-87
6258,CULEX RESTUANS,70, N MOSELL AVE,T008,50,0,2011,06,24,42,-87
6259,CULEX RESTUANS,70, N MOSELL AVE,T008,50,0,2011,06,24,42,-87
6260,CULEX SALINARIUS,70, N MOSELL AVE,T008,1,0,2011,06,24,42,-87
6261,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,13,0,2011,06,24,41,-87
6262,CULEX RESTUANS,11, S CALIFORNIA,T047,21,0,2011,06,24,41,-87
6263,CULEX RESTUANS,61, W FULLERTON AVE,T013,1,0,2011,06,24,41,-87
6264,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,7,0,2011,06,24,41,-87
6265,CULEX RESTUANS,33, N RUTHERFORD AVE,T144,13,0,2011,06,24,41,-87
6266,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,1,0,2011,06,24,41,-87
6267,CULEX RESTUANS,11, S ARTESIAN AVE,T160,3,0,2011,06,24,41,-87
6268,CULEX RESTUANS,60, W MONTROSE DR,T017,1,0,2011,06,24,41,-87
6269,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,1,0,2011,06,24,41,-87
6270,CULEX RESTUANS,33, W 104TH ST,T095,1,0,2011,06,24,41,-87
6271,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,1,0,2011,06,24,41,-87
6272,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,1,0,2011,06,24,41,-87
6273,CULEX RESTUANS,35, W 51ST ST,T062,1,0,2011,06,24,41,-87
6274,CULEX RESTUANS,52, W 63RD ST,T065,1,0,2011,06,24,41,-87
6275,CULEX RESTUANS,67, S KEDZIE AVE,T066,1,0,2011,06,24,41,-87
6276,CULEX RESTUANS,22, W 69TH ST,T069,1,0,2011,06,24,41,-87
6277,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,8,0,2011,06,24,41,-87
6278,CULEX RESTUANS,10, E 67TH ST,T073,18,0,2011,06,24,41,-87
6279,CULEX RESTUANS,39, S ASHLAND AVE,T074,8,0,2011,06,24,41,-87
6280,CULEX RESTUANS,64, S STONY ISLAND AVE,T077,2,0,2011,06,24,41,-87
6281,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,3,0,2011,06,24,41,-87
6282,CULEX RESTUANS,77, S EBERHART AVE,T080,4,0,2011,06,24,41,-87
6283,CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,1,0,2011,06,24,41,-87
6284,CULEX RESTUANS,50, S UNION AVE,T082,8,0,2011,06,24,41,-87
6285,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,16,0,2011,06,24,41,-87
6286,CULEX RESTUANS,52, S KOLMAR,T114,23,0,2011,06,24,41,-87
6287,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,4,0,2011,06,24,41,-87
6288,CULEX RESTUANS,63, W 64TH ST,T155,1,0,2011,06,24,41,-87
6289,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,6,0,2011,06,24,41,-87
6290,CULEX RESTUANS,37, S PULASKI RD,T063,1,0,2011,06,24,41,-87
6291,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,43,0,2011,06,24,41,-87
6292,CULEX RESTUANS,12, S DOTY AVE,T115,33,0,2011,06,24,41,-87
6293,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,1,0,2011,06,24,41,-87
6294,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,38,0,2011,06,24,41,-87
6295,CULEX RESTUANS,13, S TORRENCE AVE,T200,27,0,2011,06,24,41,-87
6296,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,4,0,2011,06,24,41,-87
6297,CULEX RESTUANS,24, E 105TH ST,T128,2,0,2011,06,24,41,-87
6298,CULEX RESTUANS,58, N PULASKI RD,T027,1,0,2011,06,24,41,-87
6299,CULEX RESTUANS,40, E 130TH ST,T221,1,0,2011,06,24,41,-87
6300,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,1,0,2011,06,24,41,-87
6301,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,2,0,2011,06,24,41,-87
6302,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,3,0,2011,06,24,41,-87
6303,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,5,0,2011,06,24,41,-87
6304,CULEX RESTUANS,10, W OHARE AIRPORT,T900,30,0,2011,06,24,41,-87
6305,CULEX RESTUANS,10, W OHARE AIRPORT,T900,17,0,2011,06,24,41,-87
6306,CULEX RESTUANS,10, W OHARE AIRPORT,T900,35,0,2011,06,24,41,-87
6307,CULEX RESTUANS,10, W OHARE AIRPORT,T900,13,0,2011,06,24,41,-87
6308,CULEX RESTUANS,10, W OHARE AIRPORT,T900,22,0,2011,06,24,41,-87
6309,CULEX PIPIENS,10, W OHARE AIRPORT,T900,2,0,2011,06,24,41,-87
6310,CULEX PIPIENS,10, W OHARE AIRPORT,T900,1,0,2011,06,24,41,-87
6311,CULEX RESTUANS,65, E 91ST PL,T227,1,0,2011,06,24,41,-87
6312,CULEX RESTUANS,17, W ADDISON ST,T224,6,0,2011,06,24,41,-87
6313,CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,15,0,2011,06,24,41,-87
6314,CULEX RESTUANS,90, W GARFIELD BLVD,T226,20,0,2011,06,24,41,-87
6315,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,3,0,2011,06,24,41,-87
6316,CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,3,0,2011,06,24,41,-87
6317,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,7,0,2011,06,24,41,-87
6318,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,5,0,2011,06,24,41,-87
6319,CULEX RESTUANS,42, W 65TH ST,T235,6,0,2011,06,24,41,-87
6320,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,2,0,2011,06,30,41,-87
6321,CULEX RESTUANS,41, N OAK PARK AVE,T002,33,0,2011,06,30,41,-87
6322,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,10,0,2011,06,30,41,-87
6323,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,19,0,2011,06,30,41,-87
6324,CULEX RESTUANS,11, W ROOSEVELT,T048,15,0,2011,06,30,41,-87
6325,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,15,0,2011,06,30,41,-87
6326,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,27,0,2011,06,30,41,-87
6327,CULEX RESTUANS,17, W 95TH ST,T094,15,0,2011,06,30,41,-87
6328,CULEX TERRITANS,17, W 95TH ST,T094,1,0,2011,06,30,41,-87
6329,CULEX RESTUANS,75, N OAKLEY AVE,T148,1,0,2011,06,30,42,-87
6330,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,1,0,2011,06,30,41,-87
6331,CULEX RESTUANS,89, S CARPENTER ST,T159,4,0,2011,06,30,41,-87
6332,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,26,0,2011,06,30,41,-87
6333,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,47,0,2011,06,30,41,-87
6334,CULEX RESTUANS,58, N WESTERN AVE,T028,2,0,2011,06,30,41,-87
6335,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,1,0,2011,06,30,41,-87
6336,CULEX TERRITANS,50, S CENTRAL AVE,T031,2,0,2011,06,30,41,-87
6337,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,1,0,2011,06,30,41,-87
6338,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,3,0,2011,06,30,41,-87
6339,CULEX RESTUANS,10, S VINCENNES,T089,3,0,2011,06,30,41,-87
6340,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,50,0,2011,06,30,41,-87
6341,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,6,0,2011,06,30,41,-87
6342,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,36,0,2011,06,30,41,-87
6343,CULEX RESTUANS,11, S ASHLAND AVE,T090,3,0,2011,06,30,41,-87
6344,CULEX PIPIENS,11, S ASHLAND AVE,T090,3,0,2011,06,30,41,-87
6345,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,2,0,2011,06,30,41,-87
6346,CULEX RESTUANS,42, W 127TH PL,T135,8,0,2011,06,30,41,-87
6347,CULEX TERRITANS,42, W 127TH PL,T135,5,0,2011,06,30,41,-87
6348,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,1,0,2011,06,30,41,-87
6349,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,9,0,2011,06,30,41,-87
6350,CULEX RESTUANS,28, N FRANCISCO AVE,T147,5,0,2011,06,30,41,-87
6351,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,36,0,2011,06,30,41,-87
6352,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,15,0,2011,06,30,41,-87
6353,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,4,0,2011,06,30,41,-87
6354,CULEX RESTUANS,25, S MILLARD AVE,T152,7,0,2011,06,30,41,-87
6355,CULEX RESTUANS,35, W 116TH ST,T158,3,0,2011,06,30,41,-87
6356,CULEX RESTUANS,37, N KEDVALE AVE,T218,2,0,2011,06,30,41,-87
6357,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,1,0,2011,06,30,41,-87
6358,CULEX RESTUANS,46, N MILWAUKEE AVE,T003,1,0,2011,06,30,41,-87
6359,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,19,0,2011,06,30,42,-87
6360,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,1,0,2011,06,30,41,-87
6361,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,14,0,2011,06,30,41,-87
6362,CULEX RESTUANS,11, S CALIFORNIA,T047,21,0,2011,06,30,41,-87
6363,CULEX RESTUANS,11, S ARTESIAN AVE,T160,8,0,2011,06,30,41,-87
6364,CULEX TERRITANS,11, S ARTESIAN AVE,T160,1,0,2011,06,30,41,-87
6365,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,33,0,2011,06,30,41,-87
6366,CULEX RESTUANS,33, W 104TH ST,T095,33,0,2011,06,30,41,-87
6367,CULEX RESTUANS,33, W 104TH ST,T095,35,0,2011,06,30,41,-87
6368,CULEX RESTUANS,17, N PULASKI RD,T039,1,0,2011,06,30,41,-87
6369,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,10,0,2011,06,30,41,-87
6370,CULEX RESTUANS,52, W 63RD ST,T065,20,0,2011,06,30,41,-87
6371,CULEX RESTUANS,10, E 67TH ST,T073,2,0,2011,06,30,41,-87
6372,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,1,0,2011,06,30,41,-87
6373,CULEX RESTUANS,39, S ASHLAND AVE,T074,1,0,2011,06,30,41,-87
6374,CULEX RESTUANS,71, S SOUTH SHORE DR,T079,1,0,2011,06,30,41,-87
6375,CULEX TERRITANS,71, S SOUTH SHORE DR,T079,1,0,2011,06,30,41,-87
6376,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,1,0,2011,06,30,41,-87
6377,CULEX RESTUANS,77, S EBERHART AVE,T080,1,0,2011,06,30,41,-87
6378,CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,1,0,2011,06,30,41,-87
6379,CULEX RESTUANS,40, S DEARBORN ST,T081,3,0,2011,06,30,41,-87
6380,CULEX RESTUANS,50, S UNION AVE,T082,5,0,2011,06,30,41,-87
6381,CULEX RESTUANS,79, S CHICAGO AVE,T083,1,0,2011,06,30,41,-87
6382,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,38,0,2011,06,30,41,-87
6383,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,37,0,2011,06,30,41,-87
6384,CULEX RESTUANS,52, S KOLMAR,T114,24,0,2011,06,30,41,-87
6385,CULEX RESTUANS,52, S KOLMAR,T114,35,0,2011,06,30,41,-87
6386,CULEX TERRITANS,52, S KOLMAR,T114,1,0,2011,06,30,41,-87
6387,CULEX TERRITANS,63, W 64TH ST,T155,2,0,2011,06,30,41,-87
6388,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,11,0,2011,06,30,41,-87
6389,CULEX RESTUANS,37, S PULASKI RD,T063,8,0,2011,06,30,41,-87
6390,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,43,0,2011,06,30,41,-87
6391,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,50,0,2011,06,30,41,-87
6392,CULEX RESTUANS,12, S DOTY AVE,T115,46,0,2011,06,30,41,-87
6393,CULEX SALINARIUS,12, S DOTY AVE,T115,1,0,2011,06,30,41,-87
6394,CULEX RESTUANS,13, S TORRENCE AVE,T200,2,0,2011,06,30,41,-87
